framework,dataset,featurization,smoothing_factor,distance_threshold,kappa,kappa-lb,kappa-ub,accuracy,accuracy-lb,accuracy-ub,recall,recall-lb,recall-ub,specificity,specificity-lb,specificity-ub,kappa_val,train_time,pred_time,pred_time_normalized,pred_time_small_compounds_normalized,pred_time_large_compounds_normalized,pred_time_representative-2500_normalized,pred_time_representative-5000_normalized,pred_time_representative-10000_normalized,pred_time_representative-20000_normalized,details,pred_time_small_compounds,pred_time_large_compounds,pred_time_representative-2500,pred_time_representative-5000,pred_time_representative-10000,pred_time_representative-20000,search_time,train_time_normalized
autogluon,dili,morgan_fp,,,0.3147759010506716,0.2026894902453053,0.4270988644826951,0.6642599277978339,0.6064981949458483,0.7184115523465704,0.743421052631579,0.6710715547396401,0.8074397127548155,0.568,0.4793388429752066,0.652542372881356,0.3893681255861582,,4.972642208915204,,,,,,,,,,,,,,,526.7492048160639,
autogluon,dili,mordred_desc,,,0.4014725104702964,0.2899367668188038,0.5080792857656176,0.7075812274368231,0.6498194945848376,0.7581227436823105,0.7960526315789473,0.7236842105263158,0.8543676391252734,0.6,0.5142857142857142,0.6846153846153846,0.4378146837521393,,1.043487638933584,,,,,,,,,,,,,,,174.71088773896918,
autogluon,pgp_inhibitors,morgan_fp,,,0.5301006637552562,0.4463465750259106,0.6089812159011784,0.7775175644028103,0.7353629976580797,0.8149882903981265,0.8645418326693227,0.8178349282600414,0.9029535864978904,0.6534090909090909,0.5817208439714469,0.7216491781467094,0.7102718708853464,,11.436361882137136,,,,,,,,,,,,,,,571.4979974601883,
autogluon,pgp_inhibitors,mordred_desc,,,0.7045050863878572,0.6311028473716591,0.7705692042115853,0.8594847775175644,0.8243559718969555,0.8899297423887588,0.9243027888446216,0.8862745098039215,0.9525547445255474,0.7670454545454546,0.7020615660812459,0.827027027027027,0.7692086809548653,,10.244966979138551,,,,,,,,,,,,,,,202.99375244695693,
autogluon,hlm,morgan_fp,,,0.4786386058340588,0.4045581288773797,0.5476325086062632,0.7577235772357723,0.7219512195121951,0.7902439024390244,0.6131687242798354,0.5497872871387874,0.6711716946143397,0.8521505376344086,0.8137288321163786,0.8856380822666916,0.5748392223168923,,9.896715783979744,,,,,,,,,,,,,,,611.2324297181331,
autogluon,hlm,mordred_desc,,,0.5406916999376695,0.4715084748212019,0.607013516206217,0.7837398373983739,0.751219512195122,0.816260162601626,0.6831275720164609,0.6224899598393574,0.7383966244725738,0.8494623655913979,0.810958904109589,0.8833333333333333,0.574343964788371,,4.084623404080048,,,,,,,,,,,,,,,310.7446908389684,
autogluon,cytotox,morgan_fp,,,0.4374701290425362,0.3826614145885325,0.4900773194157953,0.7578589634664401,0.7323704333050127,0.7816482582837723,0.5351089588377724,0.4849634550262726,0.5829193034404653,0.8782722513089005,0.8532131207054716,0.9,0.6270799567198618,,26.01457569678314,,,,,,,,,,,,,,,926.8785029179415,
autogluon,cytotox,mordred_desc,,,0.3351043142361876,0.2791098714636753,0.3906781219784317,0.7272727272727273,0.7017841971112999,0.7519116397621071,0.3946731234866828,0.347792985271286,0.4410213746457683,0.9070680628272252,0.8848159151748812,0.9258278145695364,0.6234960191171683,,5.082382935797796,,,,,,,,,,,,,,,511.3439342279453,
autogluon,mmp,morgan_fp,,,0.5339029466535217,0.4742880647578809,0.5932727490511969,0.8453177257525084,0.8244147157190636,0.8653846153846154,0.5787545787545788,0.5183823529411765,0.6364934763406007,0.924160346695558,0.9053763440860216,0.9396186440677966,0.5708840894662583,,14.962551139993591,,,,,,,,,,,,,,,750.7656801079866,
autogluon,mmp,mordred_desc,,,0.627831715210356,0.5744648591183082,0.6820806793234707,0.8704013377926422,0.8511705685618729,0.8896321070234113,0.6996336996336996,0.6418828143986977,0.7508938215702287,0.9209100758396532,0.9016558293088552,0.9368319734294892,0.6566763178588937,,12.39216631418094,,,,,,,,,,,,,,,298.4461228770669,
autogluon,ames,morgan_fp,,,0.5454858926062258,0.4996773499245066,0.5899316241313789,0.7799227799227799,0.7567567567567568,0.8015444015444015,0.7982005141388174,0.767868779958314,0.8253424813573088,0.7524177949709865,0.7137546468401487,0.7885646871957631,0.6462273970096611,,21.738872274989266,,,,,,,,,,,,,,,705.839155965019,
autogluon,ames,mordred_desc,,,0.560262990831738,0.5149097923032244,0.6050455879011517,0.7868725868725869,0.7637065637065638,0.8084942084942085,0.8020565552699229,0.7728818947119342,0.8285350758153915,0.7640232108317214,0.7251687482127231,0.7981400467819082,0.6640842667603986,,2.3241201310884207,,,,,,,,,,,,,,,350.239644037094,
autogluon,cyp1a2,morgan_fp,,,0.5756778209466517,0.5185893103754755,0.6289345904524538,0.8745692625775328,0.8566505858028945,0.8904203997243281,0.5652173913043478,0.5109602233980568,0.6215687888578622,0.9548611111111112,0.9419303619735664,0.9659982563208368,0.6673284553896073,,19.163409669185057,,,,,,,,,,,,,,,798.933470179094,
autogluon,cyp1a2,mordred_desc,,,0.6155762954349193,0.5636577128283253,0.6642695459461244,0.8725017229496899,0.8545830461750517,0.8890420399724328,0.7090301003344481,0.6562119715780503,0.7585034013605442,0.9149305555555556,0.8975675088341555,0.929687591383566,0.6572006613218188,,0.4366141441278159,,,,,,,,,,,,,,,375.56408715294674,
autogluon,cyp2d6,morgan_fp,,,0.5974047516719823,0.5440846920639827,0.6489498168164609,0.8772881355932204,0.8596610169491525,0.8935593220338983,0.7072243346007605,0.6481658665085016,0.7594094628492514,0.9141914191419142,0.8973727422003284,0.929225645295587,0.5487104473752882,,35.107705225935206,,,,,,,,,,,,,,,794.0241208281368,
autogluon,cyp2d6,mordred_desc,,,0.5728698512718343,0.5178350606441545,0.6232321039270932,0.864406779661017,0.8467796610169491,0.8813559322033898,0.7262357414448669,0.6693877551020408,0.7773263377756152,0.8943894389438944,0.876465548525648,0.9106303196157624,0.5490296995078977,,11.237958760932088,,,,,,,,,,,,,,,395.4437543610111,
autogluon,cyp2c9,morgan_fp,,,0.4795766611600209,0.4119558085897986,0.5484964739012311,0.8909329829172142,0.8751642575558476,0.9060446780551904,0.5297297297297298,0.4561356734787194,0.6,0.9409124906507106,0.927255590987829,0.9523149174257024,0.4902755171216103,,31.292981536127627,,,,,,,,,,,,,,,963.7183059728704,
autogluon,cyp2c9,mordred_desc,,,0.4749140956700538,0.4037263497752937,0.5460099059322103,0.9014454664914586,0.885676741130092,0.9159001314060446,0.4540540540540541,0.3833333333333333,0.5276952175448842,0.9633507853403142,0.9523090156426623,0.9724873266462108,0.424970851058512,,4.9594058219809085,,,,,,,,,,,,,,,391.5952972690575,
autogluon,cyp2c19,morgan_fp,,,0.46480565632004,0.4068184269847767,0.5211462069634512,0.840702210663199,0.8211963589076723,0.8582574772431729,0.4968152866242038,0.4400174339091589,0.5508738941697242,0.928921568627451,0.913143880177475,0.9424035771710638,0.5274332849568477,,20.287380828056484,,,,,,,,,,,,,,,810.4805436781608,
autogluon,cyp2c19,mordred_desc,,,0.5312303128770044,0.4784126878139647,0.5831410843097062,0.8446033810143043,0.8257477243172952,0.8621586475942783,0.6464968152866242,0.593167701863354,0.6980828789355378,0.8954248366013072,0.8766339869281046,0.911387248467128,0.5371240092195866,,4.970734523842111,,,,,,,,,,,,,,,451.1507826379966,
autogluon,cyp3a4,morgan_fp,,,0.6397516846881743,0.5990404930181106,0.679314468775504,0.8615384615384616,0.8461538461538461,0.8763925729442971,0.6774193548387096,0.6363636363636364,0.7164164930863008,0.9329896907216496,0.9184861717612808,0.9454679439941046,0.6799400389342765,,10.83016774104908,,,,,,,,,,,,,,,933.4172539080027,
autogluon,cyp3a4,mordred_desc,,,0.6251820338003509,0.5842408809891486,0.6641546951555707,0.8525198938992042,0.8360742705570292,0.8679045092838197,0.698292220113852,0.6584087948609016,0.7373540856031129,0.9123711340206184,0.8964757709251101,0.9264643696339556,0.6697937367381055,,2.093906184192747,,,,,,,,,,,,,,,488.0235926511232,
flaml,bbb,morgan_fp,,,0.3670212765957447,0.1290027447392497,0.5776761096136955,0.6911764705882353,0.5735294117647058,0.7941176470588235,0.7631578947368421,0.6111111111111112,0.8837209302325582,0.6,0.4137931034482758,0.7692307692307693,0.8053152904666171,,0.4996616609860211,,,,,,,,,,,,,,,4509.481083073188,
flaml,bbb,mordred_desc,,,0.5160142348754448,0.2976525821596243,0.7017543859649122,0.7647058823529411,0.6470588235294118,0.8529411764705882,0.8421052631578947,0.6944444444444444,0.9411764705882352,0.6666666666666666,0.4827586206896552,0.8214285714285714,0.8317585657921863,,0.2084047270473092,,,,,,,,,,,,,,,4507.269844963914,
flaml,dili,morgan_fp,,,0.2240076113959511,0.1074424781569858,0.3329474044671991,0.6173285198555957,0.5595667870036101,0.6714801444043321,0.6710526315789473,0.5923566878980892,0.7437142685987933,0.552,0.4651162790697674,0.6383164768928681,0.334724545328033,,0.7565592129249126,,,,,,,,,,,,,,,4563.496049572015,
flaml,dili,mordred_desc,,,0.3061267091117837,0.1870145509921072,0.4146097545895214,0.6534296028880866,0.592057761732852,0.7075812274368231,0.6447368421052632,0.5660008470321549,0.7172413793103448,0.664,0.5785123966942148,0.7419354838709677,0.3831910228432216,,0.239919853862375,,,,,,,,,,,,,,,4544.139275843976,
flaml,cytotox,morgan_fp,,,0.3371511023433127,0.2798956369729512,0.3942113447255994,0.7128292268479184,0.6864910790144435,0.7383177570093458,0.4842615012106537,0.4367541766109785,0.532865505539412,0.8363874345549738,0.8089591567852438,0.8617489640937183,0.6033531444525919,,1.2651952740270644,,,,,,,,,,,,,,,4674.619659842225,
flaml,cytotox,mordred_desc,,,0.2681312888514361,0.2189475798722108,0.3213561948095201,0.7153780798640612,0.6890399320305862,0.7408666100254885,0.2760290556900726,0.2335443309559846,0.3200572210855725,0.9528795811518324,0.935738592268043,0.9664059532962488,0.591903848444935,,0.4077166451606899,,,,,,,,,,,,,,,4704.298770685215,
flaml,ames,morgan_fp,,,0.4088637957759284,0.358306021194354,0.4580949007245974,0.715057915057915,0.6903474903474903,0.738996138996139,0.7532133676092545,0.7220812182741116,0.7826993947213564,0.6576402321083172,0.6149218967628785,0.6985311161445129,0.6134058251928962,,1.3836784882005304,,,,,,,,,,,,,,,4681.430684943916,
flaml,ames,mordred_desc,,,0.4768008105626444,0.427380343501686,0.526249940638659,0.7536679536679537,0.7297297297297297,0.7768339768339768,0.8316195372750642,0.8041123634829623,0.8569566426815324,0.6363636363636364,0.5942622950819673,0.6762646012094017,0.647701059425889,,0.3970153019763529,,,,,,,,,,,,,,,4677.771286539966,
flaml,cyp1a2,morgan_fp,,,0.5374939351163437,0.4813318013454166,0.5941231765309523,0.8600964851826327,0.8414886285320469,0.8773259820813232,0.5585284280936454,0.501619607617919,0.6139240506329114,0.9383680555555556,0.923655095718738,0.9514280438845512,0.6374069444900685,,1.4318979608360678,,,,,,,,,,,,,,,4596.165207277983,
flaml,cyp1a2,mordred_desc,,,0.6161275868871412,0.5632387493452445,0.6673180457316358,0.8807718814610613,0.8628532046864231,0.8966230186078566,0.6421404682274248,0.5858386498566226,0.6958031158466604,0.9427083333333334,0.9278807800368304,0.9549002601908064,0.6377693477083628,,0.2558730929158628,,,,,,,,,,,,,,,4455.4348343499005,
flaml,cyp2d6,morgan_fp,,,0.5239239789173691,0.4620044561579552,0.5810869862427599,0.8725423728813559,0.8549152542372881,0.8888135593220339,0.532319391634981,0.4713114754098361,0.5931558935361216,0.9463696369636964,0.9328783018379556,0.958128078817734,0.5078655826022229,,1.4434761109296232,,,,,,,,,,,,,,,4560.917697089026,
flaml,cyp2d6,mordred_desc,,,0.5359004943639664,0.4759451461182227,0.5943829670859556,0.88,0.8630508474576272,0.8958923254596041,0.5133079847908745,0.4518518518518518,0.5746268656716418,0.9595709570957096,0.9470684039087948,0.9695372409536644,0.5126496850804971,,0.3439778278116137,,,,,,,,,,,,,,,4557.034110720037,
flaml,cyp2c9,morgan_fp,,,0.3948822391742634,0.3207186237862949,0.4701652801865626,0.8981603153745072,0.8817345597897503,0.9126149802890932,0.3351351351351351,0.2701149425287356,0.4051282051282051,0.976065818997756,0.9665804164674408,0.9830383480825958,0.4687400376660371,,1.473362211836502,,,,,,,,,,,,,,,4571.693761005066,
flaml,cyp2c9,mordred_desc,,,0.3294348540072896,0.2565199718597818,0.4078314948739532,0.8988173455978975,0.8823915900131406,0.9132720105124836,0.2432432432432432,0.1842105263157894,0.3097826086956521,0.9895287958115184,0.9828963725632344,0.9940253920836444,0.4244661769609459,,0.236134409205988,,,,,,,,,,,,,,,4484.34322309983,
flaml,cyp2c19,morgan_fp,,,0.3926876985575225,0.3340095906266414,0.450328365177182,0.8283485045513654,0.8088426527958388,0.8459037711313394,0.4044585987261146,0.3504531722054381,0.4591332451851709,0.937091503267974,0.9227642276422764,0.9498767460969596,0.5128346017062115,,1.5301931989379227,,,,,,,,,,,,,,,4632.731345960172,
flaml,cyp2c19,mordred_desc,,,0.5020397591141619,0.4454321201635443,0.5568032699971197,0.8569570871261378,0.8387516254876463,0.8738621586475943,0.4936305732484076,0.4375,0.5490196078431373,0.9501633986928104,0.936833470057424,0.961663947797716,0.5099278629270351,,0.3777511878870427,,,,,,,,,,,,,,,4660.440558038885,
flaml,cyp3a4,morgan_fp,,,0.5361358831816788,0.4932779915543069,0.5787194354093679,0.8185676392572945,0.8010610079575596,0.8355437665782494,0.6280834914611005,0.588,0.6705244900994914,0.8924889543446245,0.87509130752374,0.908284023668639,0.6485253490870747,,1.7806371941696852,,,,,,,,,,,,,,,4640.828757660929,
flaml,cyp3a4,mordred_desc,,,0.590160964190722,0.5486163086722459,0.6314753972136916,0.8408488063660478,0.8238726790450929,0.8562334217506631,0.6565464895635673,0.6154763489955277,0.6964998908622646,0.9123711340206184,0.8961850194551975,0.9266123054114158,0.6419111937946871,,0.3506219419650733,,,,,,,,,,,,,,,4608.262665709015,
